region,hour,technology,value
FR,80,P_PV_Utility_Avg,0.494383409
FR,81,P_PV_Utility_Avg,0.438377702
FR,82,P_PV_Utility_Avg,0.279064723
FR,83,P_PV_Utility_Avg,0.113503618
FR,99,P_PV_Utility_Avg,0.127649913
FR,100,P_PV_Utility_Avg,0.165259916
FR,101,P_PV_Utility_Avg,0.158372239
FR,102,P_PV_Utility_Avg,0.168350208
FR,103,P_PV_Utility_Avg,0.235934168
FR,104,P_PV_Utility_Avg,0.265019306
FR,105,P_PV_Utility_Avg,0.174582724
FR,106,P_PV_Utility_Avg,0.017684303
NO,5,P_PV_Utility_Avg,0.066786174
NO,6,P_PV_Utility_Avg,0.098472901
NO,7,P_PV_Utility_Avg,0.035954551
NO,26,P_PV_Utility_Avg,0.188351937
NO,27,P_PV_Utility_Avg,0.396908971
NO,28,P_PV_Utility_Avg,0.498377202
NO,29,P_PV_Utility_Avg,0.56950255
NO,30,P_PV_Utility_Avg,0.553113723
NO,31,P_PV_Utility_Avg,0.520425897
NO,32,P_PV_Utility_Avg,0.418349872
NO,33,P_PV_Utility_Avg,0.287713563
NO,34,P_PV_Utility_Avg,0.105009369
NO,48,P_PV_Utility_Avg,0.007911887
NO,49,P_PV_Utility_Avg,0.165543055
NO,50,P_PV_Utility_Avg,0.230326607
NO,51,P_PV_Utility_Avg,0.30592698
NO,52,P_PV_Utility_Avg,0.348786083
NO,53,P_PV_Utility_Avg,0.488968416
NO,54,P_PV_Utility_Avg,0.501674706
NO,55,P_PV_Utility_Avg,0.533267248
NO,56,P_PV_Utility_Avg,0.451540478
NO,57,P_PV_Utility_Avg,0.380918096
NO,58,P_PV_Utility_Avg,0.210284915
NO,59,P_PV_Utility_Avg,0.045016445
NO,73,P_PV_Utility_Avg,0.042943781
NO,74,P_PV_Utility_Avg,0.193550537
NO,75,P_PV_Utility_Avg,0.358969345
NO,76,P_PV_Utility_Avg,0.457551979
NO,77,P_PV_Utility_Avg,0.508865544
NO,78,P_PV_Utility_Avg,0.482354986
NO,79,P_PV_Utility_Avg,0.398716824
NO,80,P_PV_Utility_Avg,0.243057526
NO,81,P_PV_Utility_Avg,0.156488082
NO,82,P_PV_Utility_Avg,0.06305249
UK,6,P_PV_Utility_Avg,0.054455539
UK,7,P_PV_Utility_Avg,0.04794953
UK,27,P_PV_Utility_Avg,0.118938069
UK,28,P_PV_Utility_Avg,0.272105694
UK,29,P_PV_Utility_Avg,0.388794756
UK,30,P_PV_Utility_Avg,0.511199567
UK,31,P_PV_Utility_Avg,0.57403985
UK,32,P_PV_Utility_Avg,0.521422991
UK,33,P_PV_Utility_Avg,0.362442294
UK,34,P_PV_Utility_Avg,0.207295145
UK,35,P_PV_Utility_Avg,0.056749575
UK,49,P_PV_Utility_Avg,0.019350115
UK,50,P_PV_Utility_Avg,0.226637903
UK,51,P_PV_Utility_Avg,0.36358447
UK,52,P_PV_Utility_Avg,0.506302777
UK,53,P_PV_Utility_Avg,0.473917173
UK,54,P_PV_Utility_Avg,0.480214996
UK,55,P_PV_Utility_Avg,0.39640152
UK,56,P_PV_Utility_Avg,0.393278914
UK,57,P_PV_Utility_Avg,0.315115522
UK,58,P_PV_Utility_Avg,0.261527206
UK,59,P_PV_Utility_Avg,0.178375668
UK,60,P_PV_Utility_Avg,0.063621577
UK,73,P_PV_Utility_Avg,0.033308559
UK,74,P_PV_Utility_Avg,0.19750439
UK,75,P_PV_Utility_Avg,0.256791451
UK,76,P_PV_Utility_Avg,0.354233251
UK,77,P_PV_Utility_Avg,0.38203076
UK,78,P_PV_Utility_Avg,0.500140096
UK,79,P_PV_Utility_Avg,0.46486953
UK,80,P_PV_Utility_Avg,0.427974138
UK,81,P_PV_Utility_Avg,0.329681365
UK,82,P_PV_Utility_Avg,0.243284441
UK,83,P_PV_Utility_Avg,0.124613736
UK,100,P_PV_Utility_Avg,0.049714408
UK,101,P_PV_Utility_Avg,0.20939771
UK,102,P_PV_Utility_Avg,0.230614108
UK,103,P_PV_Utility_Avg,0.310957416
UK,104,P_PV_Utility_Avg,0.172459753
UK,105,P_PV_Utility_Avg,0.07670775
ES,1,P_Wind_Offshore_Deep,0.211
ES,2,P_Wind_Offshore_Deep,0.142
ES,3,P_Wind_Offshore_Deep,0.099
ES,4,P_Wind_Offshore_Deep,0.125
ES,5,P_Wind_Offshore_Deep,0.365
ES,6,P_Wind_Offshore_Deep,0.62
ES,7,P_Wind_Offshore_Deep,0.993
ES,8,P_Wind_Offshore_Deep,0.953
ES,9,P_Wind_Offshore_Deep,0.61
ES,10,P_Wind_Offshore_Deep,0.628
ES,11,P_Wind_Offshore_Deep,0.772
ES,12,P_Wind_Offshore_Deep,0.762
ES,13,P_Wind_Offshore_Deep,0.774
ES,14,P_Wind_Offshore_Deep,0.35
ES,16,P_Wind_Offshore_Deep,0.528
ES,17,P_Wind_Offshore_Deep,0.521
ES,18,P_Wind_Offshore_Deep,0.862
ES,19,P_Wind_Offshore_Deep,0.951
ES,20,P_Wind_Offshore_Deep,0.715
ES,21,P_Wind_Offshore_Deep,0.425
ES,22,P_Wind_Offshore_Deep,0.499
ES,23,P_Wind_Offshore_Deep,0.633
ES,24,P_Wind_Offshore_Deep,0.651
ES,25,P_Wind_Offshore_Deep,0.345
ES,26,P_Wind_Offshore_Deep,0.296
ES,27,P_Wind_Offshore_Deep,0.398
ES,28,P_Wind_Offshore_Deep,0.454
ES,29,P_Wind_Offshore_Deep,0.254
ES,30,P_Wind_Offshore_Deep,0.153
ES,31,P_Wind_Offshore_Deep,0.355
ES,32,P_Wind_Offshore_Deep,0.338
ES,33,P_Wind_Offshore_Deep,0.665
ES,34,P_Wind_Offshore_Deep,0.365
ES,35,P_Wind_Offshore_Deep,0.399
ES,36,P_Wind_Offshore_Deep,0.252
ES,37,P_Wind_Offshore_Deep,0.448
ES,38,P_Wind_Offshore_Deep,0.427
ES,39,P_Wind_Offshore_Deep,0.575
ES,40,P_Wind_Offshore_Deep,0.524
ES,41,P_Wind_Offshore_Deep,0.597
ES,42,P_Wind_Offshore_Deep,0.454
ES,43,P_Wind_Offshore_Deep,0.287
ES,44,P_Wind_Offshore_Deep,0.429
ES,45,P_Wind_Offshore_Deep,0.591
ES,46,P_Wind_Offshore_Deep,0.932
ES,47,P_Wind_Offshore_Deep,0.923
ES,48,P_Wind_Offshore_Deep,0.88
ES,49,P_Wind_Offshore_Deep,0.578
ES,50,P_Wind_Offshore_Deep,0.308
ES,51,P_Wind_Offshore_Deep,0.252
ES,52,P_Wind_Offshore_Deep,0.479
ES,53,P_Wind_Offshore_Deep,0.797
ES,54,P_Wind_Offshore_Deep,0.725
ES,55,P_Wind_Offshore_Deep,0.589
ES,56,P_Wind_Offshore_Deep,0.528
ES,57,P_Wind_Offshore_Deep,0.42
ES,58,P_Wind_Offshore_Deep,0.448
ES,59,P_Wind_Offshore_Deep,0.572
ES,60,P_Wind_Offshore_Deep,0.474
ES,61,P_Wind_Offshore_Deep,0.331
ES,62,P_Wind_Offshore_Deep,0.054
ES,63,P_Wind_Offshore_Deep,0.136
ES,64,P_Wind_Offshore_Deep,0.118
ES,65,P_Wind_Offshore_Deep,0.129
ES,66,P_Wind_Offshore_Deep,0.048
ES,67,P_Wind_Offshore_Deep,0.002
ES,68,P_Wind_Offshore_Deep,0.063
ES,69,P_Wind_Offshore_Deep,0.055
ES,70,P_Wind_Offshore_Deep,0.27
ES,71,P_Wind_Offshore_Deep,0.423
ES,72,P_Wind_Offshore_Deep,0.458
ES,73,P_Wind_Offshore_Deep,0.293
ES,74,P_Wind_Offshore_Deep,0.064
ES,75,P_Wind_Offshore_Deep,0.144
ES,76,P_Wind_Offshore_Deep,0.144
ES,77,P_Wind_Offshore_Deep,0.366
ES,78,P_Wind_Offshore_Deep,0.425
ES,79,P_Wind_Offshore_Deep,0.336
ES,80,P_Wind_Offshore_Deep,0.468
ES,81,P_Wind_Offshore_Deep,0.376
ES,82,P_Wind_Offshore_Deep,0.53
ES,83,P_Wind_Offshore_Deep,0.145
ES,84,P_Wind_Offshore_Deep,0.2
ES,85,P_Wind_Offshore_Deep,0.281
ES,86,P_Wind_Offshore_Deep,0.535
ES,87,P_Wind_Offshore_Deep,0.787
ES,88,P_Wind_Offshore_Deep,0.74
ES,89,P_Wind_Offshore_Deep,0.481
ES,90,P_Wind_Offshore_Deep,0.442
ES,91,P_Wind_Offshore_Deep,0.266
ES,92,P_Wind_Offshore_Deep,0.375
ES,93,P_Wind_Offshore_Deep,0.126
ES,94,P_Wind_Offshore_Deep,0.23
ES,95,P_Wind_Offshore_Deep,0.141
ES,96,P_Wind_Offshore_Deep,0.422
ES,97,P_Wind_Offshore_Deep,0.656
ES,98,P_Wind_Offshore_Deep,0.67
ES,99,P_Wind_Offshore_Deep,0.544
ES,100,P_Wind_Offshore_Deep,0.216
ES,101,P_Wind_Offshore_Deep,0.575
ES,102,P_Wind_Offshore_Deep,0.407
ES,103,P_Wind_Offshore_Deep,0.794
ES,104,P_Wind_Offshore_Deep,0.505
ES,105,P_Wind_Offshore_Deep,0.468
ES,106,P_Wind_Offshore_Deep,0.1
ES,107,P_Wind_Offshore_Deep,0.033
ES,108,P_Wind_Offshore_Deep,0.231
ES,109,P_Wind_Offshore_Deep,0.533
ES,110,P_Wind_Offshore_Deep,0.692
ES,111,P_Wind_Offshore_Deep,0.426
ES,112,P_Wind_Offshore_Deep,0.417
ES,113,P_Wind_Offshore_Deep,0.519
ES,114,P_Wind_Offshore_Deep,0.875
ES,115,P_Wind_Offshore_Deep,0.702
ES,116,P_Wind_Offshore_Deep,0.425
ES,117,P_Wind_Offshore_Deep,0.183
ES,118,P_Wind_Offshore_Deep,0.243
ES,119,P_Wind_Offshore_Deep,0.557
ES,120,P_Wind_Offshore_Deep,0.551
ES,1,P_Wind_Onshore_Avg,0.583
ES,2,P_Wind_Onshore_Avg,0.123
ES,3,P_Wind_Onshore_Avg,0.082
ES,4,P_Wind_Onshore_Avg,0.215
ES,5,P_Wind_Onshore_Avg,0.468
ES,6,P_Wind_Onshore_Avg,0.639
ES,7,P_Wind_Onshore_Avg,0.688
ES,8,P_Wind_Onshore_Avg,0.478
ES,9,P_Wind_Onshore_Avg,0.328
ES,10,P_Wind_Onshore_Avg,0.151
ES,11,P_Wind_Onshore_Avg,0.227
ES,12,P_Wind_Onshore_Avg,0.415
ES,13,P_Wind_Onshore_Avg,0.428
ES,14,P_Wind_Onshore_Avg,0.439
ES,15,P_Wind_Onshore_Avg,0.17
ES,16,P_Wind_Onshore_Avg,0.177
ES,17,P_Wind_Onshore_Avg,0.173
ES,18,P_Wind_Onshore_Avg,0.313
ES,19,P_Wind_Onshore_Avg,0.355
ES,20,P_Wind_Onshore_Avg,0.288
ES,21,P_Wind_Onshore_Avg,0.222
ES,22,P_Wind_Onshore_Avg,0.282
ES,23,P_Wind_Onshore_Avg,0.336
ES,24,P_Wind_Onshore_Avg,0.295
ES,25,P_Wind_Onshore_Avg,0.279
ES,26,P_Wind_Onshore_Avg,0.276
ES,27,P_Wind_Onshore_Avg,0.356
ES,28,P_Wind_Onshore_Avg,0.292
ES,29,P_Wind_Onshore_Avg,0.385
ES,30,P_Wind_Onshore_Avg,0.394
ES,31,P_Wind_Onshore_Avg,0.484
ES,32,P_Wind_Onshore_Avg,0.438
ES,33,P_Wind_Onshore_Avg,0.561
ES,34,P_Wind_Onshore_Avg,0.491
ES,35,P_Wind_Onshore_Avg,0.346
ES,36,P_Wind_Onshore_Avg,0.176
ES,37,P_Wind_Onshore_Avg,0.132
ES,38,P_Wind_Onshore_Avg,0.202
ES,39,P_Wind_Onshore_Avg,0.218
ES,40,P_Wind_Onshore_Avg,0.223
ES,41,P_Wind_Onshore_Avg,0.128
ES,42,P_Wind_Onshore_Avg,0.033
ES,43,P_Wind_Onshore_Avg,0.007
ES,44,P_Wind_Onshore_Avg,0.072
ES,45,P_Wind_Onshore_Avg,0.176
ES,46,P_Wind_Onshore_Avg,0.163
ES,47,P_Wind_Onshore_Avg,0.172
ES,48,P_Wind_Onshore_Avg,0.102
ES,49,P_Wind_Onshore_Avg,0.22
ES,50,P_Wind_Onshore_Avg,0.228
ES,51,P_Wind_Onshore_Avg,0.203
ES,52,P_Wind_Onshore_Avg,0.11
ES,53,P_Wind_Onshore_Avg,0.062
ES,54,P_Wind_Onshore_Avg,0.115
ES,55,P_Wind_Onshore_Avg,0.18
ES,56,P_Wind_Onshore_Avg,0.158
ES,57,P_Wind_Onshore_Avg,0.225
ES,58,P_Wind_Onshore_Avg,0.209
ES,59,P_Wind_Onshore_Avg,0.284
ES,60,P_Wind_Onshore_Avg,0.182
ES,61,P_Wind_Onshore_Avg,0.191
ES,62,P_Wind_Onshore_Avg,0.173
ES,63,P_Wind_Onshore_Avg,0.203
ES,64,P_Wind_Onshore_Avg,0.123
ES,65,P_Wind_Onshore_Avg,0.083
ES,66,P_Wind_Onshore_Avg,0.06
ES,67,P_Wind_Onshore_Avg,0.035
ES,68,P_Wind_Onshore_Avg,0.037
ES,69,P_Wind_Onshore_Avg,0.026
ES,70,P_Wind_Onshore_Avg,0.09
ES,71,P_Wind_Onshore_Avg,0.069
ES,72,P_Wind_Onshore_Avg,0.099
ES,73,P_Wind_Onshore_Avg,0.05
ES,74,P_Wind_Onshore_Avg,0.07
ES,75,P_Wind_Onshore_Avg,0.019
ES,76,P_Wind_Onshore_Avg,0.024
ES,77,P_Wind_Onshore_Avg,0.004
ES,78,P_Wind_Onshore_Avg,0.044
ES,79,P_Wind_Onshore_Avg,0.054
ES,80,P_Wind_Onshore_Avg,0.102
ES,81,P_Wind_Onshore_Avg,0.093
ES,82,P_Wind_Onshore_Avg,0.103
ES,83,P_Wind_Onshore_Avg,0.111
ES,84,P_Wind_Onshore_Avg,0.125
ES,85,P_Wind_Onshore_Avg,0.17
ES,86,P_Wind_Onshore_Avg,0.161
ES,87,P_Wind_Onshore_Avg,0.158
ES,88,P_Wind_Onshore_Avg,0.094
ES,89,P_Wind_Onshore_Avg,0.187
ES,90,P_Wind_Onshore_Avg,0.216
ES,91,P_Wind_Onshore_Avg,0.214
ES,92,P_Wind_Onshore_Avg,0.08
ES,93,P_Wind_Onshore_Avg,0.044
ES,94,P_Wind_Onshore_Avg,0.042
ES,95,P_Wind_Onshore_Avg,0.045
ES,96,P_Wind_Onshore_Avg,0.074
ES,97,P_Wind_Onshore_Avg,0.138
ES,98,P_Wind_Onshore_Avg,0.151
ES,99,P_Wind_Onshore_Avg,0.188
ES,100,P_Wind_Onshore_Avg,0.198
ES,101,P_Wind_Onshore_Avg,0.443
ES,102,P_Wind_Onshore_Avg,0.412
ES,103,P_Wind_Onshore_Avg,0.498
ES,104,P_Wind_Onshore_Avg,0.331
ES,105,P_Wind_Onshore_Avg,0.377
ES,106,P_Wind_Onshore_Avg,0.374
ES,107,P_Wind_Onshore_Avg,0.365
ES,108,P_Wind_Onshore_Avg,0.428
ES,109,P_Wind_Onshore_Avg,0.321
ES,110,P_Wind_Onshore_Avg,0.342
ES,111,P_Wind_Onshore_Avg,0.214
ES,112,P_Wind_Onshore_Avg,0.133
ES,113,P_Wind_Onshore_Avg,0.153
ES,114,P_Wind_Onshore_Avg,0.198
ES,115,P_Wind_Onshore_Avg,0.271
ES,116,P_Wind_Onshore_Avg,0.372
ES,117,P_Wind_Onshore_Avg,0.355
ES,118,P_Wind_Onshore_Avg,0.554
ES,119,P_Wind_Onshore_Avg,0.39
ES,120,P_Wind_Onshore_Avg,0.488
ES,1,P_PV_Utility_Avg,0.062
ES,2,P_PV_Utility_Avg,0.129
ES,3,P_PV_Utility_Avg,0.201
ES,4,P_PV_Utility_Avg,0.257
ES,5,P_PV_Utility_Avg,0.201
ES,6,P_PV_Utility_Avg,0.178
ES,7,P_PV_Utility_Avg,0.117
ES,8,P_PV_Utility_Avg,0.104
ES,9,P_PV_Utility_Avg,0.084
ES,10,P_PV_Utility_Avg,0.042
ES,11,P_PV_Utility_Avg,0.016
ES,12,P_PV_Utility_Avg,0
ES,23,P_PV_Utility_Avg,0.001
ES,24,P_PV_Utility_Avg,0.032
ES,25,P_PV_Utility_Avg,0.126
ES,26,P_PV_Utility_Avg,0.258
ES,27,P_PV_Utility_Avg,0.362
ES,28,P_PV_Utility_Avg,0.426
ES,29,P_PV_Utility_Avg,0.518
ES,30,P_PV_Utility_Avg,0.559
ES,31,P_PV_Utility_Avg,0.541
ES,32,P_PV_Utility_Avg,0.41
ES,33,P_PV_Utility_Avg,0.307
ES,34,P_PV_Utility_Avg,0.193
ES,35,P_PV_Utility_Avg,0.103
ES,36,P_PV_Utility_Avg,0.03
ES,37,P_PV_Utility_Avg,0.003
ES,46,P_PV_Utility_Avg,0.002
ES,47,P_PV_Utility_Avg,0.034
ES,48,P_PV_Utility_Avg,0.094
ES,49,P_PV_Utility_Avg,0.224
ES,50,P_PV_Utility_Avg,0.366
ES,51,P_PV_Utility_Avg,0.509
ES,52,P_PV_Utility_Avg,0.563
ES,53,P_PV_Utility_Avg,0.592
ES,54,P_PV_Utility_Avg,0.613
ES,55,P_PV_Utility_Avg,0.547
ES,56,P_PV_Utility_Avg,0.484
ES,57,P_PV_Utility_Avg,0.369
ES,58,P_PV_Utility_Avg,0.298
ES,59,P_PV_Utility_Avg,0.167
ES,60,P_PV_Utility_Avg,0.064
ES,61,P_PV_Utility_Avg,0.014
ES,62,P_PV_Utility_Avg,0
ES,70,P_PV_Utility_Avg,0.001
ES,71,P_PV_Utility_Avg,0.021
ES,72,P_PV_Utility_Avg,0.092
ES,73,P_PV_Utility_Avg,0.223
ES,74,P_PV_Utility_Avg,0.376
ES,75,P_PV_Utility_Avg,0.496
ES,76,P_PV_Utility_Avg,0.587
ES,77,P_PV_Utility_Avg,0.631
ES,78,P_PV_Utility_Avg,0.626
ES,79,P_PV_Utility_Avg,0.526
ES,80,P_PV_Utility_Avg,0.447
ES,81,P_PV_Utility_Avg,0.339
ES,82,P_PV_Utility_Avg,0.22
ES,83,P_PV_Utility_Avg,0.083
ES,84,P_PV_Utility_Avg,0.011
ES,85,P_PV_Utility_Avg,0
ES,95,P_PV_Utility_Avg,0
ES,96,P_PV_Utility_Avg,0.008
ES,97,P_PV_Utility_Avg,0.046
ES,98,P_PV_Utility_Avg,0.115
ES,99,P_PV_Utility_Avg,0.248
ES,100,P_PV_Utility_Avg,0.328
ES,101,P_PV_Utility_Avg,0.345
ES,102,P_PV_Utility_Avg,0.319
ES,103,P_PV_Utility_Avg,0.29
ES,104,P_PV_Utility_Avg,0.25
ES,105,P_PV_Utility_Avg,0.137
ES,106,P_PV_Utility_Avg,0.048
ES,107,P_PV_Utility_Avg,0.007
ES,108,P_PV_Utility_Avg,0
